fecha,Gastos,Ingresos,Pais_FK,Producto_FK
1/10/2017,37779.529122211105,60626.49013157895,GTM,3
1/10/2017,38215.89490909091,42269.96923076923,NOR,5
1/10/2017,38519.09175377469,57778.63763066202,BEL,3
1/10/2017,38730.418575609765,57090.829268292684,GRC,3
1/10/2017,40096.46417910447,66827.44029850746,ECU,1
1/10/2017,41367.10798122066,62050.66197183098,UKR,2
1/10/2017,41775.08568220701,65639.86526946108,SDN,2
1/10/2017,42592.777830602354,65599.43780290792,POL,2
1/10/2017,42701.636909871246,71169.39484978541,BEL,1
1/10/2017,42752.68790849673,48453.04629629629,CRI,5
1/10/2017,43098.062253743105,48228.78395061729,CHL,7
1/10/2017,43311.1843831579,55807.128336842114,NZL,5
1/10/2017,45181.18336116152,60659.922105263155,AUS,7
1/10/2017,45786.20065359477,56953.566666666666,IRL,5
1/10/2017,46064.944576326,84912.340232859,ZAF,2
1/10/2017,46330.726299694186,79424.10222804718,TZA,2
1/10/2017,46490.44944944945,73837.77265500795,ARG,2
1/10/2017,47999.010516757466,66871.68647845468,DZA,2
1/10/2017,48077.059694989104,54086.692156862744,CMR,7
1/10/2017,50526.85824842218,51851.48101265823,GRC,6
1/10/2017,50565.4984913793,85754.35416666666,AUS,3
1/10/2017,50629.64191643662,56143.429467084636,ECU,6
1/10/2017,51380.0338859764,78357.3501529052,KEN,2
1/10/2017,52485.24371003235,79539.16504854368,GRC,1
1/10/2017,52886.59473627324,61416.6906614786,AGO,7
1/10/2017,52992.32754949731,60753.03824091778,MYS,7
1/10/2017,53408.37154179568,57060.22600619195,GTM,6
1/10/2017,53475.17617165442,98037.82298136645,AGO,3
1/10/2017,53556.77149461131,82583.25701624816,KOR,2
1/10/2017,54079.83923203234,79890.67159277503,ESP,2
1/10/2017,54261.64138299596,74617.21862348178,GTM,1
1/10/2017,55813.98666666667,69767.48333333334,SVK,5
1/10/2017,55939.49578835979,61056.62222222223,NOR,4
1/10/2017,56967.297142011834,94005.44082840237,MYS,3
1/10/2017,57029.65693430658,85544.48540145985,CHL,1
1/10/2017,57068.66830214513,88773.4840255591,COL,2
1/10/2017,59021.85895549662,69501.86080586081,PER,7
1/10/2017,60045.21617183395,67743.32080924856,CHL,6
1/10/2017,60217.1215227289,67651.33405639914,YEM,7
1/10/2017,60258.72653194263,72433.05084745762,FIN,5
1/10/2017,60698.4586343192,92645.01581027667,CHL,3
1/10/2017,61200.444495433185,89666.03385416666,GBR,2
1/10/2017,61906.05072463768,74287.26086956522,IRL,4
1/10/2017,62011.251186762514,71854.30693069307,VEN,7
1/10/2017,62793.1510067114,104655.25167785234,YEM,3
1/10/2017,63629.02950885266,103397.17295188557,THA,2
1/10/2017,64254.89645127119,77368.140625,AUT,5
1/10/2017,64376.18510258697,74130.15254237287,CHE,5
1/10/2017,64692.060850746275,83430.02719402984,NZL,4
1/10/2017,65059.972012102866,101204.40090771558,ITA,2
1/10/2017,65076.8986920189,115136.05153203342,TUR,2
1/10/2017,65094.01321892393,79559.34948979592,YEM,6
1/10/2017,66164.07619463869,73857.57342657342,SWE,5
1/10/2017,67334.28549172347,121575.79324894513,AUS,1
1/10/2017,68172.29039233857,110779.97188755019,CMR,1
1/10/2017,69375.95265151517,79286.80303030304,CRI,4
1/10/2017,70396.52892045456,87313.52424242425,AUS,6
1/10/2017,70779.27454078611,80475.0655737705,ISR,5
1/10/2017,71467.26828175432,88659.5021834061,POL,7
1/10/2017,71982.94909765453,80655.59356725146,CMR,6
1/10/2017,73557.90133333334,110336.852,CMR,3
1/10/2017,73769.28896103897,90593.86363636363,SDN,7
1/10/2017,73849.43759703745,128094.80126182965,POL,3
1/10/2017,74551.23107569721,124252.05179282869,YEM,1
1/10/2017,76932.34982332155,128220.58303886926,VEN,3
1/10/2017,78128.66626794258,95490.59210526316,VEN,6
1/10/2017,78453.04555966698,87792.69384057971,UKR,7
1/10/2017,79038.35798199385,91786.48023715414,ARG,7
1/10/2017,79540.91029372292,117868.49251497007,FRA,2
1/10/2017,79865.9325,95078.49107142857,PRT,5
1/10/2017,81137.49393515804,95372.1419939577,AGO,6
1/10/2017,81790.38539438744,97053.74936061382,PER,6
1/10/2017,82992.24874384874,88766.55818540434,DZA,7
1/10/2017,84127.87962130939,92261.45528455285,DOM,5
1/10/2017,84563.5728008089,92903.26086956522,FIN,4
1/10/2017,85636.39732614913,100109.91563786009,ESP,7
1/10/2017,85990.80236077482,133763.47033898305,AGO,1
1/10/2017,86330.08295331162,142825.5048859935,SDN,3
1/10/2017,86706.10488570148,110791.13402061856,CZE,5
1/10/2017,86723.85912898168,95704.3343373494,MYS,6
1/10/2017,92838.07565789472,159150.98684210525,VEN,1
1/10/2017,92957.84638578013,114503.12903225808,PRT,4
1/10/2017,93457.10221596246,145521.43943661972,PHL,2
1/10/2017,93637.0156984479,165065.25203252034,POL,1
1/10/2017,94582.66635338347,105091.85150375939,KOR,7
1/10/2017,97515.38158115944,170819.02333333335,KEN,3
1/10/2017,98582.26446535642,108113.30590717298,KEN,7
1/10/2017,99562.85323110623,182531.89759036145,TZA,3
1/10/2017,99837.64445669291,149401.6377952756,PER,3
1/10/2017,99902.55247844827,148041.59539473683,DZA,3
1/10/2017,100062.51944982565,164222.5842696629,SDN,1
1/10/2017,100199.88336582197,159140.99122807017,JPN,2
1/10/2017,101646.16741706163,150586.91469194315,MYS,1
1/10/2017,101707.23255119454,166052.62457337885,ESP,1
1/10/2017,102659.02547065339,153988.53820598006,IRN,2
1/10/2017,102943.25594319234,117240.93037974683,COL,7
1/10/2017,103931.60191044776,169822.87893864015,EGY,2
1/10/2017,105137.35544117648,113481.59,DOM,4
1/10/2017,106603.3920735632,166438.66666666666,PER,1
1/10/2017,106853.60341365462,121491.08333333333,CHE,4
1/10/2017,106946.88191287877,194128.00347222222,KOR,1
1/10/2017,107200.14223074814,120769.78048780488,AUT,4
1/10/2017,107324.73081325302,122307.38554216867,POL,6
1/10/2017,107903.54866715577,164694.89007092197,ARG,3
1/10/2017,107947.64938271607,153077.02380952382,DZA,1
1/10/2017,108072.63856459329,196171.45614035087,KOR,3
1/10/2017,110742.03703703704,132890.44444444444,SVK,4
1/10/2017,111932.08164559638,131569.28895184136,ARG,6
1/10/2017,112585.69381165126,125988.7525987526,TZA,7
1/10/2017,114004.80385360257,128476.70522388059,GBR,7
1/10/2017,114543.06809723747,122862.16919191921,ESP,6
1/10/2017,114709.91910331383,182186.34210526315,UKR,3
1/10/2017,115131.30736313367,111017.32258064517,HUN,5
1/10/2017,116581.89393483708,140122.46867167918,KOR,6
1/10/2017,117830.52734693876,196384.21224489794,RUS,2
1/10/2017,118778.35049019608,135746.68627450982,UKR,6
1/10/2017,118835.65064548195,124392.90361445784,HUN,4
1/10/2017,121270.48772504092,197064.54255319148,COL,3
1/10/2017,121457.56140350878,182186.34210526315,UKR,1
1/10/2017,121614.31104400345,135921.87704918033,BEL,5
1/10/2017,122033.45343162816,144575.4162995595,ZAF,7
1/10/2017,123235.50465722803,137082.1905737705,ITA,7
1/10/2017,123314.95913621261,145672.5249169435,SDN,6
1/10/2017,123992.38928571426,133942.3958333333,DZA,6
1/10/2017,125292.7998315283,175644.1119133574,ESP,3
1/10/2017,126494.87665864464,208677.31515151515,GBR,3
1/10/2017,127037.30496055228,188669.2647928994,MEX,2
1/10/2017,133874.64653902798,208249.4501718213,TZA,1
1/10/2017,136589.92699752195,167633.09222423146,IRN,7
1/10/2017,137786.7808739862,247655.97869507325,NGA,2
1/10/2017,138660.99322310765,156213.01768172887,THA,7
1/10/2017,138872.63890045814,162018.07871720116,COL,6
1/10/2017,138966.4655172414,167917.8125,CZE,4
1/10/2017,140027.10928720943,213725.5878594249,ITA,3
1/10/2017,140195.83693513327,153131.476635514,GRC,5
1/10/2017,141360.11541918037,245194.7703349282,KEN,1
1/10/2017,143658.0816300934,156190.27966101695,GTM,5
1/10/2017,143685.34963173777,148000.28759398495,FRA,7
1/10/2017,144012.27596899227,216018.41395348837,ARG,1
1/10/2017,145109.3579530111,256731.9409937888,TUR,3
1/10/2017,147104.08451178452,163632.63333333333,ISR,4
1/10/2017,148873.03314628734,170448.8350515464,TUR,7
1/10/2017,149547.55048404165,162684.78412698413,KEN,6
1/10/2017,150752.77114956226,168080.675879397,ITA,6
1/10/2017,151434.3176677557,267922.2543352601,IRN,3
1/10/2017,151832.73246844317,170348.9193548387,SWE,4
1/10/2017,152322.65517241383,228483.9827586207,THA,3
1/10/2017,153080.3409610984,270834.44939271256,ITA,1
1/10/2017,156162.94780669146,244004.60594795537,ZAF,3
1/10/2017,158158.20206642596,179823.70919881307,TZA,6
1/10/2017,160201.7325432415,249202.69506726458,COL,1
1/10/2017,161182.13762806458,189703.0028901734,ZAF,6
1/10/2017,163180.2573901919,235033.29253731345,FRA,3
1/10/2017,163664.9734838764,182178.60846560844,GBR,6
1/10/2017,165320.80615384618,172209.1730769231,ECU,5
1/10/2017,165810.87154582405,196426.2775665399,PHL,7
1/10/2017,174057.12141843972,221099.58666666667,BEL,4
1/10/2017,174869.8512204893,272353.6887966805,ZAF,1
1/10/2017,181078.552377271,207707.75125628142,TUR,6
1/10/2017,184252.73241290325,170677.79166666666,GRC,4
1/10/2017,185452.92235537185,298243.0037878788,FRA,1
1/10/2017,185826.94730813286,318560.4810996564,IRN,1
1/10/2017,188329.8377703449,263844.88122605364,GBR,1
1/10/2017,189981.58204085924,196551.23992322455,EGY,7
1/10/2017,191574.84907290727,340990.8316831683,PHL,3
1/10/2017,201317.13806023923,247071.03307392995,JPN,7
1/10/2017,201741.9803807755,233764.51694915254,CMR,5
1/10/2017,202936.70129870131,236759.48484848486,CHL,5
1/10/2017,204327.0859030837,350275.0044052864,THA,1
1/10/2017,205118.83500839057,359309.4596491228,EGY,1
1/10/2017,207184.83672242812,243533.05369127516,VEN,5
1/10/2017,210096.4048163265,226955.99285714285,MYS,5
1/10/2017,211890.67857142858,329607.72222222225,BRA,2
1/10/2017,212309.72736842107,303299.6105263158,AUS,5
1/10/2017,212387.33300395258,375762.20454545453,TUR,1
1/10/2017,213387.7863226639,220549.4481792717,FRA,6
1/10/2017,216066.37499999997,246932.99999999997,THA,6
1/10/2017,217385.97458111515,215780.1686746988,ECU,4
1/10/2017,218915.56715238764,246626.3984375,AGO,5
1/10/2017,219495.77241161617,244158.21875,CHL,4
1/10/2017,225400.5526083112,266382.4712643678,IRN,6
1/10/2017,230542.29396196466,259756.46232179223,MEX,7
1/10/2017,230802.27079547045,408342.47909967846,JPN,3
1/10/2017,243777.66036375661,379584.59226190473,MEX,3
1/10/2017,249534.2247356322,359309.4596491228,EGY,3
1/10/2017,257222.67853009258,330714.8723958333,JPN,6
1/10/2017,260038.14125519324,313107.1496746204,RUS,7
1/10/2017,263075.85937815125,434118.57983193273,PHL,1
1/10/2017,263269.1201298702,297021.5714285715,YEM,5
1/10/2017,264216.8855799503,298573.9117647059,POL,5
1/10/2017,281234.135020565,307174.2166666667,GTM,4
1/10/2017,286915.1313185932,343256.5514950166,PHL,6
1/10/2017,294117.3117583603,467127.4951456311,RUS,3
1/10/2017,296090.55377614684,399259.10703363916,IDN,2
1/10/2017,298910.52701338974,310312.71515151515,EGY,6
1/10/2017,303449.9345267569,371588.3898305085,SDN,5
1/10/2017,303700.4393745352,354654.3551401869,PER,5
1/10/2017,305706.93145944143,332136.5182291666,MEX,6
1/10/2017,308057.4326226013,430051.68656716414,AUS,4
1/10/2017,317988.7673316216,380339.5060240964,AGO,4
1/10/2017,328422.9352983465,388136.19626168226,BRA,7
1/10/2017,329855.8727272727,549759.7878787878,JPN,1
1/10/2017,338590.71738461545,598054.2562500001,DEU,2
1/10/2017,338655.25651720533,526797.0656934306,RUS,1
1/10/2017,341656.38653905527,391171.8048780488,RUS,6
1/10/2017,342612.00855813955,387692.536,UKR,5
1/10/2017,344892.3033938558,406090.91703056765,NGA,7
1/10/2017,347980.6602839507,531418.4291666667,MEX,1
1/10/2017,348698.6979793925,429791.4184397163,TZA,5
1/10/2017,371904.635268662,466462.0212765957,SDN,4
1/10/2017,375028.86992694804,431003.328125,CMR,4
1/10/2017,388150.6441133226,459001.67132867133,ZAF,5
1/10/2017,389186.9606413994,605401.9387755102,BRA,3
1/10/2017,392773.1527950311,577607.5776397515,NGA,3
1/10/2017,393880.52732193156,453911.9857142857,MYS,4
1/10/2017,395089.3126666667,447270.92,KOR,5
1/10/2017,405365.5340786506,450912.22330097086,ARG,5
1/10/2017,407576.7292729591,496180.3660714285,COL,5
1/10/2017,413013.28609414294,735136.9169960474,NGA,1
1/10/2017,435206.89113700367,512811.02702702704,PER,4
1/10/2017,435399.96789940837,494556.5384615385,DZA,5
1/10/2017,444605.66175454936,512368.15426997247,NGA,6
1/10/2017,448033.8954857143,512457.07,KEN,5
1/10/2017,448367.9719848053,768630.8091168092,CAN,2
1/10/2017,450044.12575,512141.25263157894,ESP,5
1/10/2017,456991.63992274896,598813.1652173913,GBR,5
1/10/2017,463888.95596590906,566975.390625,VEN,4
1/10/2017,475863.4072489332,539428.4947368421,KEN,4
1/10/2017,483523.488372093,547145,YEM,4
1/10/2017,512076.0401627384,563972.9444444444,POL,4
1/10/2017,536917.556561086,872491.0294117647,BRA,1
1/10/2017,544635.7613262993,546266.6443514643,IDN,7
1/10/2017,544782.70119863,631256.1458333333,TZA,4
1/10/2017,548638.9029977376,643231.8173076924,ITA,5
1/10/2017,580718.9336178981,657129.3196202532,BRA,6
1/10/2017,593206.8404945455,652788.64,IDN,6
1/10/2017,595317.8601720586,707641.9847328244,IRN,5
1/10/2017,598270.1900602411,897405.2850903615,IND,2
1/10/2017,605184.9386938775,745451.5333333333,KOR,4
1/10/2017,606939.1158080806,600659.4938271604,ESP,4
1/10/2017,623874.0761194029,693193.4179104477,ARG,4
1/10/2017,637800.2085561496,779533.5882352941,THA,5
1/10/2017,646004.7580549021,959983.294117647,IDN,3
1/10/2017,656092.7380952381,744753.9189189189,TUR,5
1/10/2017,672521.4979302187,751641.6741573033,ITA,4
1/10/2017,676531.495392,870384.8533333334,IDN,1
1/10/2017,701082.4366201551,800931.953488372,PHL,5
1/10/2017,707771.2789802171,951179.731610338,DEU,7
1/10/2017,739023.6442105263,789555.1754385964,DZA,4
1/10/2017,762842.3331526587,930938.1454545454,EGY,5
1/10/2017,795891.9608303956,920250.0797101449,JPN,5
1/10/2017,796290.3720927836,811712.9175257732,FRA,5
1/10/2017,830048.0125730996,1481248.931888545,DEU,3
1/10/2017,830152.6524064172,1032628.9090909092,THA,4
1/10/2017,835741.6468225844,950226.8039215686,UKR,4
1/10/2017,878840.2726337448,1020588.7037037036,TUR,4
1/10/2017,880229.167567568,975286.4594594595,RUS,5
1/10/2017,898741.7951482481,1048532.0943396227,COL,4
1/10/2017,936768.798611111,1183286.903508772,CAN,7
1/10/2017,984868.3295105568,1143718.0600767755,IND,7
1/10/2017,1016447.3607463533,998021.9420289855,GBR,4
1/10/2017,1025076.8905714286,1044930.5714285714,EGY,4
1/10/2017,1025257.8082710061,1022547.4415584416,FRA,4
1/10/2017,1035107.8910828027,1897697.8003184716,IND,3
1/10/2017,1039619.6250931678,1123045.891304348,PHL,4
1/10/2017,1050129.0263315216,1328546.0729166665,MEX,5
1/10/2017,1057430.8773714893,1287004.6862745099,ZAF,4
1/10/2017,1059622.6609405503,1952830.224489796,DEU,1
1/10/2017,1132851.7067730562,1509285.189274448,DEU,6
1/10/2017,1192323.8300445823,1401503.4493506493,CAN,6
1/10/2017,1203105.8936842105,1336784.3263157895,JPN,4
1/10/2017,1210078.2608355093,1555814.906788512,IND,6
1/10/2017,1211742.6166290657,2012011.1361675125,USA,2
1/10/2017,1215267.6306306305,2083315.9382239382,CAN,1
1/10/2017,1215267.6306306308,1822901.445945946,CAN,3
1/10/2017,1232606.3135638295,2113039.394680851,IND,1
1/10/2017,1339695.9032258065,1597329.7307692308,BRA,5
1/10/2017,1360620.9319672133,1524505.2459016393,NGA,5
1/10/2017,1473800.4435555558,1771394.7638888888,MEX,4
1/10/2017,1514418.58208955,1545018.3333333333,IRN,4
1/10/2017,1541017.8733657617,2240076.1066469722,CHN,2
1/10/2017,1965492.61230541,2032991.4929577466,RUS,4
1/10/2017,1968378.8159841155,2354299.240506329,NGA,4
1/10/2017,2322306.039142591,2806119.7972972975,BRA,4
1/10/2017,2333125.430307693,3048970.7327884613,USA,7
1/10/2017,2439919.662323809,2664443.428571428,IDN,5
1/10/2017,2534794.813061127,4542879.015616045,USA,3
1/10/2017,2699207.2009916343,2985298.286811024,CHN,7
1/10/2017,3211778.7380952374,4056983.669172932,CAN,5
1/10/2017,3273301.0733024688,4430031.527777778,DEU,5
1/10/2017,3777836.539893239,5396909.342704627,CHN,3
1/10/2017,3914351.276438053,7015330.8590707965,USA,1
1/10/2017,4269601.332173265,5001466.182649842,USA,6
1/10/2017,4401955.277495309,4835471.407407407,IDN,4
1/10/2017,4455586.588530996,7507581.797524753,CHN,1
1/10/2017,4554599.640349836,5005054.549834984,CHN,6
1/10/2017,4915846.431071686,5562668.329896907,CAN,4
1/10/2017,5417064.63,6620856.7700000005,IND,5
1/10/2017,6075471.809523809,7594339.761904761,DEU,4
1/10/2017,9274466.154572941,10785474.685374148,USA,5
1/10/2017,10865649.463494794,11683864.888235293,IND,4
1/10/2017,10959549.702783404,11665627.134615386,CHN,5
1/10/2017,13603147.372222224,16515258.1,USA,4
1/10/2017,15947652.956190476,18053946.742857143,CHN,4
1/10/2018,4509.202068074106,8266.870458135862,CRI,2
1/10/2018,4808.209,7850.137142857143,NOR,2
1/10/2018,5156.761569416499,8021.629107981221,IRL,2
1/10/2018,5190.12000667142,9163.625937704917,NZL,2
1/10/2018,6786.964691046658,10557.500630517025,SVK,2
1/10/2018,7320.581517655896,11772.865013774104,FIN,2
1/10/2018,8467.991230970532,10700.551056092845,NZL,7
1/10/2018,8541.093842308568,10482.251533742332,IRL,7
1/10/2018,8583.657532258065,13877.165322580646,HUN,2
1/10/2018,8625.707142857143,10063.325,CRI,7
1/10/2018,8968.583048530416,13951.129186602871,CHE,2
1/10/2018,8991.911238680465,14680.671410090557,DOM,2
1/10/2018,9178.112446581195,15733.90705128205,ISR,2
1/10/2018,9458.09379712476,14436.037900874635,AUT,2
1/10/2018,9606.911495210328,14944.084548104956,IRL,3
1/10/2018,9973.041906808636,15222.01133144476,CZE,2
1/10/2018,10342.017222510223,16425.556765163295,SWE,2
1/10/2018,10573.65411078717,11544.319327731091,NOR,7
1/10/2018,10995.325197995799,19453.267657992565,CRI,3
1/10/2018,11161.388082298134,16535.389751552793,PRT,2
1/10/2018,11814.242791911285,14043.345205479452,IRL,6
1/10/2018,12002.836617067576,15080.487031700288,CRI,6
1/10/2018,12273.206156156157,18564.513513513513,NOR,1
1/10/2018,12451.387044534413,20752.311740890687,IRL,1
1/10/2018,12742.251594202899,19909.768115942028,NOR,3
1/10/2018,13409.763768821294,20377.582197718635,NZL,3
1/10/2018,14172.193241103578,16990.3094893617,NZL,6
1/10/2018,14278.525212376275,18137.58608058608,AUT,7
1/10/2018,14367.867429971988,16354.45238095238,NOR,6
1/10/2018,15101.186868686871,18121.424242424244,SVK,7
1/10/2018,15785.607843137255,25651.61274509804,CRI,1
1/10/2018,15999.558625792486,24549.58730941704,NZL,1
1/10/2018,16047.550645161291,26745.917741935486,BEL,2
1/10/2018,16210.017241379308,16065.977443609021,FIN,7
1/10/2018,16419.398027444255,18524.449056603775,ISR,7
1/10/2018,16452.710971786833,30163.303448275863,CHE,3
1/10/2018,16837.65306122449,21155,CZE,7
1/10/2018,17026.923675852886,19267.308370044055,CHE,7
1/10/2018,17321.582068965516,28869.303448275863,SVK,3
1/10/2018,17351.655815513295,19326.29945553539,PRT,7
1/10/2018,17360.986412817314,19558.579629629632,SWE,7
1/10/2018,17665.194121447028,30283.189922480622,CHL,2
1/10/2018,17744.92158618339,26454.58493353028,ECU,2
1/10/2018,18606.742492492493,29551.885135135137,CHE,1
1/10/2018,18735.89065516179,25246.637904468414,GRC,2
1/10/2018,19071.48115801105,19014.016574585636,HUN,7
1/10/2018,19075.797110174593,34972.29470198676,SWE,3
1/10/2018,19098.18107344632,28973.22033898305,FIN,3
1/10/2018,19968.728135593217,33281.21355932203,ISR,3
1/10/2018,20507.051672771675,20784.173992673994,DOM,7
1/10/2018,20511.4816017316,23141.158730158728,CHE,6
1/10/2018,21054.121777133725,29441.61821086262,GTM,2
1/10/2018,21811.412598204268,32375.378787878788,FIN,1
1/10/2018,22601.26740205401,41435.65690376569,AUT,1
1/10/2018,23176.99446327684,27906.993333333336,SVK,6
1/10/2018,23197.888319886093,35378.04318936877,PRT,3
1/10/2018,23804.31627155172,28212.522988505745,ISR,6
1/10/2018,24028.333364219532,47235.18524590164,AUS,2
1/10/2018,24059.865671641786,40099.77611940298,CZE,3
1/10/2018,24200.176684566086,42815.69721115538,CZE,1
1/10/2018,24258.150967363687,37734.90150478796,CMR,2
1/10/2018,24588.914413538227,26877.672955974846,FIN,6
1/10/2018,24819.854636591477,37229.781954887214,AUT,3
1/10/2018,24876.712962962967,29852.05555555556,CZE,6
1/10/2018,25271.449163449164,37907.17374517374,ISR,1
1/10/2018,25640.308646435453,28621.73988439306,AUT,6
1/10/2018,25873.43233571893,39491.02830188679,SVK,1
1/10/2018,25886.83793458031,39916.883165829146,MYS,2
1/10/2018,26482.177168042013,30955.787790697676,PRT,6
1/10/2018,26798.86771594684,41274.38372093023,PRT,1
1/10/2018,26856.78521890792,29942.372031662268,DOM,6
1/10/2018,26968.56609411765,44502.58431372549,DOM,1
1/10/2018,27502.120439109145,34050.24435318275,BEL,7
1/10/2018,28258.549832775923,45920.14347826087,SWE,1
1/10/2018,28484.5734003173,34069.783870967745,SWE,6
1/10/2018,28852.698353872347,35344.51461333334,NZL,5
1/10/2018,29258.035284112146,48245.84579439252,HUN,1
1/10/2018,29266.059905699058,41875.12546125461,DOM,3
1/10/2018,31026.225084459464,34633.92567567568,IRL,5
1/10/2018,31187.265,51978.775,YEM,2
1/10/2018,31271.103516592375,46906.65527488856,AGO,2
1/10/2018,31433.153232426037,32317.688362919132,GRC,7
1/10/2018,32237.993658233543,30912.00898203593,HUN,6
1/10/2018,32400.399251314284,41298.444,HUN,3
1/10/2018,32703.884254143642,60562.74861878453,SDN,2
1/10/2018,35185.65503757968,39189.833698030634,ECU,7
1/10/2018,35228.43276438786,55397.06957708049,POL,2
1/10/2018,35381.02520894893,57960.36893203884,ECU,3
1/10/2018,36485.08030803081,54727.62046204621,BEL,3
1/10/2018,36632.405383514386,52348.460063897764,GRC,3
1/10/2018,36753.669416432465,57040.10773130545,DZA,2
1/10/2018,37439.15693727939,57143.97637795276,VEN,2
1/10/2018,37620.368586553435,60426.7770700637,PER,2
1/10/2018,38099.33226666667,42269.96923076923,NOR,5
1/10/2018,38369.89808853118,46711.18028169014,BEL,6
1/10/2018,39289.82830459771,44392.40340909091,CHL,7
1/10/2018,39893.5885399579,36860.906,GTM,7
1/10/2018,40323.76776652634,55732.03675048356,AUS,7
1/10/2018,41017.08335597827,72568.6859375,ARG,2
1/10/2018,42510.69156184486,49367.25471698113,CRI,5
1/10/2018,44151.302869776395,57957.39937106919,GTM,3
1/10/2018,44938.94037940381,67408.4105691057,BEL,1
1/10/2018,45352.195286810376,57950.027310924364,CMR,7
1/10/2018,45365.062040816316,75608.43673469387,COL,2
1/10/2018,45650.127545984746,75247.46298788695,KOR,2
1/10/2018,47334.6408888889,52016.08888888889,GRC,6
1/10/2018,47605.797047064596,58676.9126394052,AGO,7
1/10/2018,47727.34502686567,76486.12985074626,KEN,2
1/10/2018,48715.82634141049,51170.72571428571,ECU,6
1/10/2018,49293.77287066246,73940.65930599369,CHL,3
1/10/2018,50245.032526599476,56709.086153846154,GTM,6
1/10/2018,50430.41880637451,73428.09960159363,GTM,1
1/10/2018,50685.77849002848,58139.56944444444,SVK,5
1/10/2018,51122.4798809666,64508.14173228346,GRC,1
1/10/2018,51241.13718820862,59505.836734693876,CHE,5
1/10/2018,51516.95906215622,80286.1699669967,ESP,2
1/10/2018,51579.24586092714,80234.38245033112,UKR,2
1/10/2018,51739.28933333334,74623.975,ECU,1
1/10/2018,55135.99306290418,87568.93015873016,CMR,3
1/10/2018,55516.874205306434,62126.02589641434,YEM,7
1/10/2018,55823.48187444739,90713.158045977,AGO,3
1/10/2018,55896.73027920387,94075.83879781421,GBR,2
1/10/2018,56875.27429467084,104271.33620689655,VEN,3
1/10/2018,58293.650588235294,68344.28,IRL,4
1/10/2018,58909.061184537306,92635.09912536443,MYS,3
1/10/2018,59344.873654725045,73819.23308270676,ISR,5
1/10/2018,60131.401431359795,74115.44827586207,CZE,5
1/10/2018,60351.95107821049,98071.92050209205,CHL,1
1/10/2018,60575.89197669207,107172.73195876289,YEM,1
1/10/2018,60652.744811993114,104851.81948881788,ZAF,2
1/10/2018,61553.8125,102589.6875,YEM,3
1/10/2018,61589.81112339149,75913.0230125523,VEN,7
1/10/2018,62082.239670468945,109556.89353612167,AUS,3
1/10/2018,62203.3090299602,70387.95495495496,CHL,6
1/10/2018,62624.34515392145,95584.52681388012,TZA,2
1/10/2018,63957.44866678285,70140.92494481236,MYS,7
1/10/2018,64904.19288275864,109046.02298850575,PER,3
1/10/2018,67174.71014492755,118847.56410256411,IRN,2
1/10/2018,67857.84255842559,101786.76383763837,CMR,1
1/10/2018,68282.81381094527,75757.55970149253,POL,7
1/10/2018,68611.48072135786,111366.55304101839,FRA,2
1/10/2018,68909.95313548388,76508.09677419355,PER,7
1/10/2018,69217.99417813397,81152.13110539845,AGO,6
1/10/2018,69683.44687500001,104525.1703125,ITA,2
1/10/2018,69953.04815070976,79037.85959885387,CMR,6
1/10/2018,70159.37248071078,87578.91489361702,AUS,6
1/10/2018,71885.43123569795,80066.0977443609,PRT,5
1/10/2018,72500.34965034964,132917.3076923077,VEN,1
1/10/2018,72537.69166376002,81173.13114754099,AUT,5
1/10/2018,72828.09707187224,128849.71020408164,AGO,1
1/10/2018,75772.51164786682,90158.2551935484,NZL,4
1/10/2018,76188.37440853564,129208.35426008969,AUS,1
1/10/2018,78164.2954648526,81400.95238095238,FIN,5
1/10/2018,78292.1984952978,94743.03448275862,NOR,4
1/10/2018,80813.23970704224,133619.77464788733,PER,1
1/10/2018,82056.16718266255,123084.25077399382,THA,2
1/10/2018,82138.24915254238,102672.81144067796,UKR,7
1/10/2018,82242.03355948113,92150.7123015873,ARG,7
1/10/2018,82259.71728519016,92602.15020576133,DZA,7
1/10/2018,83168.70251068377,135785.63675213678,MYS,1
1/10/2018,83197.68769230769,96367.97802197802,SDN,7
1/10/2018,84153.44036697247,95373.89908256881,YEM,6
1/10/2018,84627.4792564655,129168.2578125,TUR,2
1/10/2018,84634.23782771536,98284.9213483146,CHE,4
1/10/2018,85968.92349616368,150592.93529411763,EGY,2
1/10/2018,87017.71579743008,96906.09259259258,CRI,4
1/10/2018,88629.76460655183,105352.36170212766,AUT,4
1/10/2018,88908.30719721947,101194.70933333333,PER,6
1/10/2018,90891.54373842491,132123.04603580563,PHL,2
1/10/2018,91034.90491563514,101839.22756410256,MYS,6
1/10/2018,91387.67651664352,91111.27153558053,ESP,7
1/10/2018,93174.01272727274,164249.0608974359,KEN,3
1/10/2018,93197.21342765303,102083.08167330678,KEN,7
1/10/2018,93366.29643537416,112794.58888888889,POL,6
1/10/2018,94958.34004559267,155487.3404255319,SDN,1
1/10/2018,96447.38485761227,168400.19578313254,KOR,3
1/10/2018,96821.7032103896,147658.3709090909,POL,1
1/10/2018,96921.12124027408,110967.66055045872,VEN,6
1/10/2018,96994.5887755102,107771.76530612244,SWE,5
1/10/2018,99029.76121176123,115534.72141372142,COL,7
1/10/2018,99325.70219435736,120018.55681818182,SWE,4
